,content_id,content_type,title,headline,description,publish_date,slug,description,state,duration,video_series,author_1,author_2,tag_1,tag_2,tag_3,thumbnail_1_URL,thumbnail_1_size,thumbnail_1_width,thumbnail_1_height,thumbnail_2_URL,thumbnail_2_size,thumbnail_2_width,thumbnail_2_height,thumbnail_3_URL,thumbnail_3_size,thumbnail_3_width,thumbnail_3_height
194,7388e1d05ace904ab51b4a69ee708b96,video,Resident Evil 2 - Launch Trailer,,"Resident Evil 2 is available now on PlayStation 4, Xbox One, and Steam.",2019-01-25T17:22:00+0000,resident-evil-2-launch-trailer,"Resident Evil 2 is available now on PlayStation 4, Xbox One, and Steam.",published,189,none,,,trailer,ps4,resident-evil-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/re2usethumb-1548435938109_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/re2usethumb-1548435938109_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/re2usethumb-1548435938109_large.jpg,large,626.0,352.0
195,26350228bde77c52dd5d511fe20d858c,video,Earth Defense Force: Iron Rain - 3rd Trailer,,The latest chapter in the Earth Defense Force series will be released on PS4 on April 11.,2019-01-25T17:14:00+0000,earth-defense-force-iron-rain-3rd-trailer,The latest chapter in the Earth Defense Force series will be released on PS4 on April 11.,published,96,none,,,trailer,ps4,earth-defense-force-iron-rain,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/edfthumb-1548436406197_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/edfthumb-1548436406197_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/edfthumb-1548436406197_large.jpg,large,626.0,352.0
196,c97750df2f171491331c1d1357cd2a32,video,Glass Masquerade - Official Trailer,,"Glass Masquerade is coming to PlayStation 4 on Feb. 5 (NA) and Feb. 6 (EU), and on Feb. 8 on Xbox One and Nintendo Switch.",2019-01-25T16:57:00+0000,glass-masquerade-official-trailer,"Glass Masquerade is coming to PlayStation 4 on Feb. 5 (NA) and Feb. 6 (EU), and on Feb. 8 on Xbox One and Nintendo Switch.",published,84,none,,,trailer,pc,glass-masquerade,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/glassthumb-1548435437277_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/glassthumb-1548435437277_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/glassthumb-1548435437277_large.jpg,large,626.0,352.0
197,f0ec8cca0573e1ce41791bf6c4729dd5,video,A Plague Tale - Behind The Scenes Episode 1 - Roots of Innocence,,"A Plague Tale: Innocence comes to PlayStation 4, Xbox One, and PC on May 14.",2019-01-25T16:51:00+0000,a-plague-tale-behind-the-scenes-episode-1-roots-of-innocence,"A Plague Tale: Innocence comes to PlayStation 4, Xbox One, and PC on May 14.",published,298,none,,,feature,ps4,a-plague-tale-innocence,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/plaguethumb-1548435033147_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/plaguethumb-1548435033147_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/plaguethumb-1548435033147_large.jpg,large,626.0,352.0
198,cb87848d53c78b3e380411400bbccfce,video,NightCry - PS Vita Trailer,,"NightCry is coming to PlayStation Vita on Jan. 31 in North America, with a European release date to be announced soon.",2019-01-25T16:39:00+0000,nightcry-ps-vita-trailer,"NightCry is coming to PlayStation Vita on Jan. 31 in North America, with a European release date to be announced soon.",published,90,none,,,trailer,vita,nightcry,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/nightcrythumb-1548434336648_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/nightcrythumb-1548434336648_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/nightcrythumb-1548434336648_large.jpg,large,626.0,352.0
199,dc758e9f9f058e858c603cfedc823ca9,video,RWBY Volume 6 Finale Sneak Peek: Facing the Leviathan,,"In our exclusive sneak peek from the RWBY Volume 6 finale, the city of Argus is under attack from the Leviathan Grimm. When defenses fail, it's up to Team RWBY to stop the Grimm before the city is destroyed. The RWBY Volume 6 finale debuts Jan. 26 on Rooster Teeth.",2019-01-25T16:30:00+0000,rwby-volume-6-finale-sneak-peek-facing-the-leviathan,"In our exclusive sneak peek from the RWBY Volume 6 finale, the city of Argus is under attack from the Leviathan Grimm. When defenses fail, it's up to Team RWBY to stop the Grimm before the city is destroyed. The RWBY Volume 6 finale debuts Jan. 26 on Rooster Teeth.",published,56,none,,,clip,rwby,shows,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/atrilz8jpeg-1548430987307_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/atrilz8jpeg-1548430987307_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/atrilz8jpeg-1548430987307_large.jpg,large,626.0,352.0
200,cd1894f3ff13da1af3dcb3e75d046804,video,Insurgency: Sandstorm - Accolades Trailer,,"Insurgency: Sandstorm is available now on PC, and is coming to consoles in 2019.",2019-01-25T16:22:00+0000,insurgency-sandstorm-accolades-trailer,"Insurgency: Sandstorm is available now on PC, and is coming to consoles in 2019.",published,65,none,,,trailer,pc,insurgency-sandstorm,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/insurgencythumb-1548433330114_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/insurgencythumb-1548433330114_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/insurgencythumb-1548433330114_large.jpg,large,626.0,352.0
201,b633825623887070f9940b998b6a82f6,video,Jump Force - Taipei Games Show - Story Trailer,,"Get another look at the story for this upcoming game, available on February 15 for Xbox One, PS4, and PC.",2019-01-25T16:09:00+0000,jump-force-taipei-games-show-story-trailer,"Get another look at the story for this upcoming game, available on February 15 for Xbox One, PS4, and PC.",published,110,none,,,trailer,ps4,jump-force,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/jumpforcethumb-1548432226456_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/jumpforcethumb-1548432226456_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/jumpforcethumb-1548432226456_large.jpg,large,626.0,352.0
202,72f0dc48c5888958b0ac8636012df611,video,Doom Patrol Teaser: Meet Elasti-Woman,,"Meet Doom Patrol's Elasti-Woman - aka Rita Farr (played by April Bowlby), a former actress who gained the ability to shrink and stretch her body after exposure to a toxic gas - but often has trouble controlling her power. In DC Universe's new series, our group of outcast heroes each suffered horrible accidents that gave them superhuman abilities — but also left them scarred and disfigured. Traumatized and downtrodden, the team found purpose through The Chief (Timothy Dalton), who brought them together to investigate the weirdest phenomena in existence — and to protect Earth from what they find. Doom Patrol premieres on DC Universe in the US on February 15.",2019-01-25T16:00:00+0000,doom-patrol-teaser-meet-elasti-woman,"Meet Doom Patrol's Elasti-Woman - aka Rita Farr (played by April Bowlby), a former actress who gained the ability to shrink and stretch her body after exposure to a toxic gas - but often has trouble controlling her power. In DC Universe's new series, our group of outcast heroes each suffered horrible accidents that gave them superhuman abilities — but also left them scarred and disfigured. Traumatized and downtrodden, the team found purpose through The Chief (Timothy Dalton), who brought them together to investigate the weirdest phenomena in existence — and to protect Earth from what they find. Doom Patrol premieres on DC Universe in the US on February 15.",published,10,none,,,show,episode,season,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/doompatrolflashframeritathumb1920x1080-1548374213686_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/doompatrolflashframeritathumb1920x1080-1548374213686_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/doompatrolflashframeritathumb1920x1080-1548374213686_large.jpg,large,626.0,352.0
203,96399301111f997979a45502ed6e9de4,video,Ages of Mages: The Last Keeper - Announcement Trailer,,Check out the trailer for the TPS beat 'em up game.,2019-01-25T15:39:00+0000,ages-of-mages-the-last-keeper-announcement-trailer,Check out the trailer for the TPS beat 'em up game.,published,86,none,,,trailer,pc,ages-of-mages-the-last-keeper,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/agesthumb-1548430754396_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/agesthumb-1548430754396_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/agesthumb-1548430754396_large.jpg,large,626.0,352.0
204,d5d2cc21e53563cde34cce311884d621,video,WRC 8 - Reveal Trailer,,"The FIA World Rally Championship game will be released in September for PS4, Xbox One, Nintendo Switch and PC.",2019-01-25T15:06:00+0000,wrc-8-reveal-trailer,"The FIA World Rally Championship game will be released in September for PS4, Xbox One, Nintendo Switch and PC.",published,57,none,,,trailer,pc,wrc-8,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/wrcusethumb-1548428982802_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/wrcusethumb-1548428982802_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/wrcusethumb-1548428982802_large.jpg,large,626.0,352.0
205,939f5e2b6636fbcc0d86b1c01f552369,video,Pikuniku - 'Wake Up' Launch Trailer,,The puzzle-exploration game is out now for Nintendo Switch and PC.,2019-01-25T14:45:00+0000,pikuniku-wake-up-launch-trailer,The puzzle-exploration game is out now for Nintendo Switch and PC.,published,62,none,,,trailer,pc,pikuniku,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/pikuthumb-1548427461330_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/pikuthumb-1548427461330_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/pikuthumb-1548427461330_large.jpg,large,626.0,352.0
206,f6497f6a84b12491174ec8030b72d97e,video,Yo-Kai Watch 3 - The Tale of Two Yo-kai Watches Trailer,,"Check out the latest trailer for the upcoming game, releasing on February 8 for Nintendo 3DS.",2019-01-25T14:28:00+0000,yo-kai-watch-3-the-tale-of-two-yo-kai-watches-trailer,"Check out the latest trailer for the upcoming game, releasing on February 8 for Nintendo 3DS.",published,128,none,,,trailer,3ds,yo-kai-watch-3,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/yokaithumb-1548426440401_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/yokaithumb-1548426440401_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/yokaithumb-1548426440401_large.jpg,large,626.0,352.0
207,0d05c58d55145c51a382226b94e9599e,video,Metroid Prime 4 Development Restarting From the Beginning,,"Metroid Prime 4 will be starting its development from the beginning with the help of Retro Studios, developer of the original Metroid Prime games.",2019-01-25T14:07:00+0000,metroid-prime-4-development-restarting-from-the-beginning,"Metroid Prime 4 will be starting its development from the beginning with the help of Retro Studios, developer of the original Metroid Prime games.",published,190,none,,,feature,nintendo-switch,metroid-prime-4,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/metroid4thumb-1548425193728_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/metroid4thumb-1548425193728_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/metroid4thumb-1548425193728_large.jpg,large,626.0,352.0
208,bc4db35439aa5eb7f749d147ff8d2f3e,video,Everything You Need to Know About Kingdom Hearts 3,,"The wait is finally over -- with five new Disney worlds to explore, spectacular combat mechanics, and towering bosses, here's everything you need to know about Kingdom Hearts 3.",2019-01-25T12:20:00+0000,everything-you-need-to-know-about-kingdom-hearts-3,"The wait is finally over -- with five new Disney worlds to explore, spectacular combat mechanics, and towering bosses, here's everything you need to know about Kingdom Hearts 3.",published,365,none,,,kingdom-hearts-3,everything-you-need-to-know,sora,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/kh3thingstoknowblogroll-1548417233991_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/kh3thingstoknowblogroll-1548417233991_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/kh3thingstoknowblogroll-1548417233991_large.jpg,large,626.0,352.0
209,e1188f096619519fc802afd7f5935408,video,21 Brilliant Little Details in Resident Evil 2,,"From easter eggs, references and awesome design touches, we've found 21 brilliant little details in Resident Evil 2. Warning, contains spoilers!",2019-01-25T11:00:00+0000,21-brilliant-little-details-in-resident-evil-2,"From easter eggs, references and awesome design touches, we've found 21 brilliant little details in Resident Evil 2. Warning, contains spoilers!",published,340,none,,,feature,ps,resident-evil-2-1998,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/re2detailsblogroll-1548410905521_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/re2detailsblogroll-1548410905521_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/re2detailsblogroll-1548410905521_large.jpg,large,626.0,352.0
210,2428fd42fcfa7819591ee0261f353be1,video,Resident Evil 2 Remake Walkthrough - Police Station (Part 5),,"IGN's Walkthrough and Guide for Resident Evil 2 Remake, featuring all items, upgrades, collectibles, and secrets along the way. In Part 5 of Leon's Story, Leon tangles with a new type of enemy before finding the Maiden Emblem, and securing a way out of the Police Station towards the promise of an escape route.

For more guide help, see our Wiki Guide at https://www.ign.com/wikis/re2-remake",2019-01-25T05:00:00+0000,resident-evil-2-remake-walkthrough-police-station-part-5,"IGN's Walkthrough and Guide for Resident Evil 2 Remake, featuring all items, upgrades, collectibles, and secrets along the way. In Part 5 of Leon's Story, Leon tangles with a new type of enemy before finding the Maiden Emblem, and securing a way out of the Police Station towards the promise of an escape route.

For more guide help, see our Wiki Guide at https://www.ign.com/wikis/re2-remake",published,672,none,,,guide,ps4,resident-evil-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide5-1548386375838_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide5-1548386375838_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide5-1548386375838_large.jpg,large,626.0,352.0
211,d63afbfa2d0d91f21dfbfed7cb6cff1f,video,Resident Evil 2 Remake Walkthrough - Police Station (Part 3),,"IGN's Walkthrough and Guide for Resident Evil 2 Remake, featuring all items, upgrades, collectibles, and secrets along the way. In Part 3 of Leon's Story, Leon searches for a secret passage to escape the police department, and finds the Lion and Unicorn Emblems hidden in the museum-turned-station.

For more guide help, see our Wiki Guide at https://www.ign.com/wikis/re2-remake",2019-01-25T05:00:00+0000,resident-evil-2-remake-walkthrough-police-station-part-3,"IGN's Walkthrough and Guide for Resident Evil 2 Remake, featuring all items, upgrades, collectibles, and secrets along the way. In Part 3 of Leon's Story, Leon searches for a secret passage to escape the police department, and finds the Lion and Unicorn Emblems hidden in the museum-turned-station.

For more guide help, see our Wiki Guide at https://www.ign.com/wikis/re2-remake",published,1501,none,,,guide,ps4,resident-evil-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide3-1548385989169_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide3-1548385989169_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide3-1548385989169_large.jpg,large,626.0,352.0
212,d63afbfa2d0d91f21dfbfed7cb6cff1f,video,Resident Evil 2 Remake Walkthrough - Police Station (Part 3),,"IGN's Walkthrough and Guide for Resident Evil 2 Remake, featuring all items, upgrades, collectibles, and secrets along the way. In Part 3 of Leon's Story, Leon searches for a secret passage to escape the police department, and finds the Lion and Unicorn Emblems hidden in the museum-turned-station.

For more guide help, see our Wiki Guide at https://www.ign.com/wikis/re2-remake",2019-01-25T05:00:00+0000,resident-evil-2-remake-walkthrough-police-station-part-3,"IGN's Walkthrough and Guide for Resident Evil 2 Remake, featuring all items, upgrades, collectibles, and secrets along the way. In Part 3 of Leon's Story, Leon searches for a secret passage to escape the police department, and finds the Lion and Unicorn Emblems hidden in the museum-turned-station.

For more guide help, see our Wiki Guide at https://www.ign.com/wikis/re2-remake",published,1501,none,,,guide,ps4,resident-evil-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide3-1548385989169_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide3-1548385989169_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/re2guide3-1548385989169_large.jpg,large,626.0,352.0
